Suggestion,Intent,Volume,CPC,PPC,Trend
red herring 61f4923a,0,5286808,5592250,0.82394505412,"[8056735, 258616, 329321, 6713707, 6466127, 5902798, 5154504, 1538680, 7688373, 7095939, 8171002, 6065901]"
red herring 99ebd584,0,5293696,15359507,0.917317961497,"[1808146, 3087728, 8693498, 7993185, 4071031, 8855509, 4976541, 1808238, 4493398, 8626665, 3777359, 5333061]"
red herring 815057d1,0,3804202,2806209,0.717359276524,"[225983, 9600614, 421136, 6588140, 1533533, 4200831, 4219110, 2510845, 2373628, 7538172, 4370198, 2068239]"
red herring 4f01d67f,0,4346341,1210557,0.186754387963,"[593467, 6406393, 6295114, 6935424, 6049253, 5906405, 4013955, 4938061, 4378084, 786767, 640533, 5212643]"
bad 3fa974d8,0,5671188,2762527,0.58232395651,"[6719493, 9171113, 1442770, 8806464, 8889963, 3715454, 4478189, 7719445, 7751945, 1100897, 42789, 8215742]"
red herring 418a5b88,0,5316046,13350292,0.681263182016,"[1254965, 3940211, 4324594, 8581618, 6197635, 7727687, 9834851, 2049185, 9280566, 2297206, 5102138, 3201900]"
bad 1d593c5d,0,5011967,16132140,0.986274269783,"[7794512, 2279640, 2607983, 5784260, 9656955, 7845361, 2150974, 5587566, 2860787, 2141771, 9011654, 2422146]"
bad bf63616,0,5839551,5804427,0.384026473847,"[8829796, 6408524, 4287507, 2180970, 3018474, 7911402, 8356249, 9243221, 7226925, 2074124, 9925983, 611445]"
red herring 9c6122ae,0,4375103,4893447,0.629844086585,"[941089, 9078529, 3216659, 3827905, 6328228, 6184247, 3563813, 278222, 6444173, 3404608, 3333574, 5900195]"
bad d908d8c5,0,5348008,5663312,0.531980130304,"[396659, 7295524, 6670672, 9222579, 9063795, 7896008, 3891765, 2173732, 4780405, 2493618, 8561175, 1730168]"
red herring 36642359,0,4515429,289505,0.557708915135,"[2077837, 3469771, 1570020, 2494073, 2938966, 4799341, 1767188, 8505637, 5996583, 7926279, 5877123, 6762340]"
red herring 273b89ce,0,5707595,10140971,0.26083953854,"[9389296, 2101513, 7965356, 4783900, 5207897, 311752, 1968895, 9162302, 5213026, 8328550, 6549670, 7508989]"
red herring ae748952,0,5348522,7082766,0.533197758066,"[7461932, 1724288, 8438169, 5388423, 3277364, 2051579, 7844046, 9454245, 2511581, 8016836, 3949063, 4064738]"
red herring de3d0f03,0,3314347,8667426,0.729919923555,"[6432577, 3924473, 3523774, 770800, 2560432, 3332309, 5460252, 3422520, 1910514, 1388921, 1432667, 5612925]"
red herring 76f0f43b,0,4055994,3870794,0.905174284469,"[4718176, 2551136, 9391511, 6956123, 3191467, 7164164, 990428, 3182047, 767733, 4479755, 2774392, 2505000]"
bad 354b05f1,0,6092033,17981593,0.0203658387636,"[6330645, 527208, 8035096, 7739668, 6769546, 9080564, 2096850, 6702621, 6040070, 7659042, 5870287, 6252806]"
red herring 3099ef1b,0,3561887,12295226,0.843036128216,"[6736114, 5420262, 707724, 1791844, 703431, 1192430, 8557084, 458065, 1982263, 2232032, 7402633, 5558773]"
red herring dff80548,0,5988019,15170468,0.904353348436,"[8085363, 993162, 4888033, 8599352, 9866289, 2915763, 6761059, 3017053, 6717418, 9186078, 5424604, 5402064]"
bad b996f4c1,0,5287096,13193904,0.330171627906,"[435745, 3172413, 7067736, 5918906, 6075358, 1810101, 8696372, 6222351, 1557550, 7944512, 8942895, 5601217]"
bad 93f22905,0,6218328,19419100,0.1799580503,"[6102206, 9159339, 3973166, 4510236, 7037126, 5090328, 9486889, 7570566, 8697337, 7418140, 2626370, 2948238]"
red herring 570ade75,0,4789282,9885741,0.296143318955,"[1789661, 2885412, 7094295, 6313670, 4592656, 3212375, 5679196, 1012939, 9291941, 7308114, 1121368, 7169757]"
red herring 8536c8a9,0,5386522,7458572,0.67408294626,"[8914990, 7299971, 9683868, 7270900, 2324437, 283436, 7368231, 5048049, 6142494, 8363071, 327485, 1611336]"
red herring 61109637,0,3821208,1625577,0.525283213234,"[7509084, 8281801, 4075328, 590800, 3322014, 218733, 6742717, 406070, 3662057, 5133556, 1607465, 4304873]"
bad a50eeb4,0,4606858,18257062,0.994860498119,"[7543522, 1535734, 4908915, 9956125, 1642518, 7447667, 6182728, 666705, 6918602, 478281, 6839317, 1162192]"
bad 719e0e1b,0,4781150,11374743,0.454654028611,"[879619, 1077894, 5925251, 2293927, 649814, 2484050, 9985514, 5981731, 7807520, 7036700, 4314126, 8937660]"
bad 72d4f24d,0,5392416,8245276,0.142330091644,"[8915219, 1884708, 2281113, 4573577, 3627927, 8547447, 5845194, 8538271, 8553470, 5278005, 3861653, 2802419]"
red herring 879643ae,0,4900649,4984460,0.264547856499,"[4769342, 7641332, 6490363, 1866802, 3382813, 3815735, 2663871, 9670401, 3174126, 5465374, 7811528, 2056111]"
red herring 1795c7d4,0,5909256,5269087,0.371752989992,"[4394227, 992514, 9918368, 4388692, 9230107, 3763349, 8951348, 3584363, 6751464, 8741775, 618117, 9576749]"
bad da8593c1,0,6460749,16198074,0.593817242344,"[8357216, 8932191, 9177359, 2329502, 6670113, 2986204, 7490194, 4401387, 8605079, 2811250, 9676913, 6091582]"
red herring 179cfd4a,0,5505162,6240657,0.00319886736232,"[8146688, 8883380, 676641, 1145034, 8057064, 4728056, 4044843, 9960430, 2798477, 4364657, 5277477, 7979207]"
red herring 97d2c829,0,3860304,3287778,0.364773575026,"[1311642, 976824, 1025688, 8825574, 9473157, 4905417, 8301710, 3642924, 3490295, 3060191, 842568, 467669]"
red herring aebd0231,0,5675783,17639121,0.444033593737,"[5515018, 6951431, 8844988, 6167277, 749818, 9571913, 2763418, 7978054, 5023953, 9506480, 4832040, 205006]"
red herring aaef73c,0,5570805,2432239,0.394591387371,"[7250989, 8436643, 2258673, 9058633, 8731255, 450216, 1966023, 9294511, 3744028, 7782025, 1027944, 6848726]"
bad ed6303bc,0,4723827,16544807,0.762085733747,"[3058897, 8927384, 2384228, 2682455, 5138452, 7048500, 224485, 6943110, 1890072, 3272713, 7811681, 7303952]"
bad 28689c74,0,4487624,5666356,0.294535007813,"[818407, 4040149, 8512490, 1603511, 6773993, 5136477, 7180816, 2331712, 6617791, 4064646, 6148272, 623234]"
red herring a3b33d7b,0,2350079,17504617,0.327435471058,"[6705228, 1968150, 226510, 1734007, 1968401, 2497454, 983374, 674823, 827118, 1526728, 5642543, 3446617]"
bad 296b5f9f,0,4796863,395678,0.138974806763,"[6441233, 2474112, 2900098, 2911777, 5411247, 6628155, 8573863, 6492215, 4825953, 271295, 8633459, 1998950]"
red herring 50e4193c,0,3727628,10393687,0.180416012605,"[1114245, 6812091, 1532862, 7098380, 2055804, 1949009, 4390717, 6746917, 2162370, 2295347, 6050112, 2523692]"
red herring 12081624,0,4650119,16370818,0.536766108583,"[1196375, 9389423, 4072106, 578756, 6883535, 7235653, 2043715, 499157, 3698971, 6221485, 9308235, 4674021]"
bad 269c0fff,0,5019326,17385886,0.710962785247,"[1894477, 2032588, 5481878, 4657664, 8564164, 7058808, 6902219, 4362346, 3226015, 6811332, 6440422, 2799999]"
red herring 3c4417e1,0,5266836,7981611,0.41815349664,"[1585846, 6126561, 9290468, 2060617, 8768930, 4942310, 534623, 9132600, 2235757, 9580386, 4752167, 4191775]"
red herring 277df4fd,0,5906221,13137806,0.677981600765,"[970186, 1443810, 7890864, 6301151, 9243889, 9796627, 8301439, 3668016, 6546615, 7148077, 2799944, 6764039]"
bad 13a26f3e,0,5097798,12271321,0.510726760775,"[6609789, 5060459, 3823927, 1958134, 5820551, 6472108, 6053558, 4939757, 2923737, 8680995, 2162105, 6668460]"
red herring 58469155,0,4917807,19594203,0.995539306916,"[2771895, 5756982, 6336802, 5386234, 2659075, 4428378, 2204526, 8119556, 5923740, 2755974, 9182368, 3488158]"
red herring 57c3dbd7,0,5383531,6263413,0.0156099450945,"[9161576, 388700, 6939837, 8924846, 1010926, 2186930, 4781552, 8413413, 5402381, 5819049, 2949724, 8623438]"
bad 85494ccb,0,6199687,5376483,0.68084901826,"[9024750, 555375, 4496494, 5748791, 1324335, 9741032, 8823115, 9869625, 5284885, 7915956, 4812656, 6799235]"
bad ae21636d,0,6534253,13055007,0.546422812144,"[4878212, 2872723, 8896477, 9367353, 4745846, 7289629, 9498748, 1861704, 9982172, 8976225, 4144827, 5897123]"
red herring b64b643e,0,4734132,14001252,0.969112934034,"[615466, 1308677, 5570869, 3808506, 4709824, 4681133, 7672036, 7839587, 305516, 9726305, 3316582, 7255092]"
bad 228e5157,0,3033077,11977734,0.0498573548042,"[4396123, 1958786, 774273, 1501626, 26478, 564808, 895003, 4642052, 9354666, 2461913, 8445200, 1376005]"
bad feaf0f5e,0,5252669,12311750,0.715158664243,"[8653841, 5989291, 7597893, 2251044, 5652358, 3508257, 4300307, 1975589, 9186816, 5275598, 8121342, 519694]"
red herring 39edb314,0,6046407,7668687,0.118266164484,"[5846515, 5835476, 405225, 8543964, 9286896, 1103496, 9672330, 7588240, 5211019, 7158975, 7472465, 4432290]"
bad 84034e1d,0,4919501,18853523,0.320069733258,"[7277753, 4066797, 2167714, 9670498, 5000082, 5753712, 3261233, 4266089, 3677958, 446350, 4115557, 9330279]"
bad ecdc402a,0,4265284,8094451,0.923113409021,"[2680418, 9289143, 8992182, 3226411, 1902563, 2492624, 8949288, 2189587, 161008, 3942294, 4610232, 2747660]"
bad 4bfd43fb,0,5889490,1446217,0.147577885934,"[9436931, 4591861, 8371328, 8418262, 7399506, 8052325, 4055663, 7271610, 2780981, 3746683, 6218694, 330045]"
red herring e7ec838b,0,5819278,5854606,0.214651431567,"[8060926, 7558268, 4729180, 343079, 3144306, 6204002, 9322542, 9481038, 8591083, 5972043, 2280044, 4144829]"
red herring ab627970,0,5070491,14664483,0.344116302896,"[9461938, 1875157, 6722172, 3448891, 1070248, 4400164, 7404410, 901100, 7382569, 7715490, 5700645, 4763109]"
red herring bc39820,0,3819261,2322459,0.676918121133,"[2017978, 3128510, 5675679, 2708948, 2244979, 2391721, 4041022, 373975, 1454907, 7114335, 6937925, 7741163]"
bad 66bcc283,0,4292324,13611052,0.351319507993,"[2193358, 1973527, 6727500, 2860866, 760086, 2471268, 6953358, 3337642, 4213728, 8187672, 3561629, 8267262]"
red herring 10fd87de,0,5839271,14291948,0.850828261446,"[3962415, 7762652, 7269016, 5364812, 8440821, 6442656, 3231041, 8905302, 3863429, 8549409, 4083165, 2196539]"
red herring 69e0333b,0,4808063,14222406,0.285116321159,"[5927108, 1751460, 3018563, 5345770, 4104381, 3314822, 9452762, 2659327, 2703373, 9242013, 1172631, 9004551]"
red herring d0781318,0,5145400,13491027,0.568783521561,"[5040810, 719170, 9557626, 6161596, 3650250, 4333153, 6517821, 5906455, 6668274, 3571230, 7906354, 1712069]"
red herring 44b10cad,0,4312598,12028080,0.853632952124,"[3553035, 4255453, 1677733, 2675975, 4440256, 6038866, 1170045, 7531350, 9969120, 2978711, 383616, 7077022]"
bad 3244d7cf,0,6381657,8617882,0.274088649367,"[8215752, 6256144, 5879540, 5176997, 2716995, 9877883, 6927437, 3981254, 6541243, 2896702, 8918876, 9191071]"
red herring cc2ce274,0,6466861,13018525,0.258572826285,"[8859531, 6214162, 8760276, 8212484, 6670556, 8900465, 4548237, 1376532, 6891151, 9300756, 1036435, 6831755]"
red herring 886b04d1,0,5641610,12210131,0.0083961099377,"[9012114, 6566015, 9104916, 5353964, 1485133, 1591869, 1017998, 513271, 5324232, 9811733, 9621733, 8296349]"
red herring 17e867ac,0,5548216,18486525,0.550245395194,"[7760080, 9841512, 9771830, 8955779, 110425, 2428746, 4494845, 5206778, 1742190, 3850275, 8671365, 3744774]"
red herring 27c1dff0,0,3223512,4925525,0.706892016599,"[371251, 5891113, 717095, 4488434, 7307546, 2310799, 2824609, 5511335, 2723788, 637121, 1915203, 3983860]"
red herring 2d94d56a,0,5061688,7979914,0.329135738345,"[5700264, 6107462, 7150833, 8007543, 3688657, 6438718, 5719011, 1799783, 2789355, 5233385, 6675487, 1429767]"
red herring b70d7989,0,5359322,6730872,0.90220885998,"[8273993, 1497344, 1642490, 1844306, 7767960, 9664460, 5078722, 9231510, 2768172, 3932842, 4779104, 7830964]"
red herring 1fe9861e,0,5408518,11904187,0.272082175406,"[7280885, 293743, 1055394, 5335616, 8716580, 77247, 9599601, 5514884, 1897319, 7917109, 8017576, 9196263]"
bad a636dea6,0,6477071,7210943,0.0850839787998,"[8818014, 9515412, 9432323, 8526896, 5887062, 4221837, 9964334, 7607816, 6565808, 4701348, 1109773, 1374239]"
bad fadcb19c,0,5629962,5264909,0.353571250457,"[4123837, 5565955, 6599570, 4460987, 9176464, 5722770, 4296738, 1564573, 5328419, 5968084, 5327649, 9424506]"
red herring f998483d,0,5707100,3661729,0.529932748395,"[6810269, 5471650, 4365872, 5325197, 9556387, 1467286, 7174178, 2847419, 257374, 6933862, 8335198, 9940510]"
red herring 39c31ed1,0,6133392,1680852,0.740354285399,"[9258065, 6925194, 126446, 2661484, 8325706, 5033575, 7793777, 6026010, 8229753, 9094110, 5863750, 4262843]"
red herring 8f14628e,0,4443284,10477743,0.0883530349937,"[6651154, 1742669, 3764534, 9336215, 3427477, 3558575, 4823610, 3106150, 434229, 7491794, 6902194, 2080818]"
bad c874369d,0,6033939,18901966,0.167019338255,"[6980081, 3712402, 5738274, 8226331, 4986112, 5160116, 5719389, 3461371, 9813416, 2228950, 8415237, 7965593]"
bad 15a9fdff,0,5868041,10756447,0.10979407304,"[5787719, 9195500, 6834257, 8413217, 2980208, 2778148, 5337813, 9329496, 6493940, 1670225, 4882598, 6713378]"
red herring eb01a28d,0,4835881,13845794,0.57782759764,"[6340079, 7466601, 4967941, 7716933, 2447333, 5978111, 4724733, 1510972, 476358, 6090825, 2666553, 7644139]"
bad c4130232,0,4368016,1034054,0.166595391799,"[2976147, 8735580, 3781113, 5196015, 2554595, 2613759, 7401174, 2259051, 1370986, 2227212, 8602641, 4697919]"
red herring 90b08d5a,0,4742447,17305893,0.970289879974,"[2712995, 7816416, 3947818, 4519730, 4286574, 2165938, 1736280, 5841366, 1464073, 9530299, 7907205, 4980671]"
bad 1390f52b,0,4405936,11037943,0.556626226844,"[4179864, 1619159, 7571523, 7835670, 6709780, 587296, 4542672, 1430354, 6060138, 4891965, 5720818, 1722000]"
bad 3a8e9e35,0,5162276,19913971,0.795690414164,"[2731565, 7916966, 689773, 9975226, 3000872, 517923, 9636449, 6683342, 8821670, 1216940, 5661935, 5094652]"
bad 236771e0,0,5474227,15182523,0.468346072949,"[5639977, 1667141, 583835, 9824759, 9325645, 5421313, 3653524, 5114221, 8781551, 2931225, 6294882, 6452657]"
bad f604bc18,0,4005268,7259931,0.174549743344,"[1791303, 3894043, 8967821, 1373, 5215929, 4406147, 6147770, 1836975, 7574524, 2648084, 1719746, 3859507]"
bad 87171cad,0,5373344,11699349,0.727245425826,"[7335788, 487763, 7705399, 6137435, 1265683, 9084217, 893725, 4510508, 7835986, 9855144, 8754355, 614129]"
bad 9f40aa83,0,4259857,13750523,0.039605096312,"[3913976, 6123013, 628280, 6917932, 5191693, 4614487, 2015135, 6556727, 4381728, 605928, 4237214, 5932172]"
red herring 6ff6a268,0,4844455,14975865,0.21532506677,"[9434243, 4800948, 5919867, 2919261, 2043326, 2565291, 2536740, 6259651, 9077651, 1202144, 8420095, 2954253]"
red herring 5103c744,0,4955597,2521220,0.809513682052,"[3560391, 2233888, 3239813, 5033282, 339857, 1231850, 9686698, 7615038, 4583261, 4892264, 9133417, 7917415]"
bad 5278a93e,0,5903536,6557035,0.395659126096,"[71201, 4772408, 7202157, 7188642, 8982065, 8445393, 2442758, 9627506, 8876035, 3879941, 2322536, 7031801]"
bad 4368e6e4,0,3789801,8898110,0.994214106839,"[2610433, 452119, 1858438, 3923791, 2551681, 8210449, 3734286, 9122718, 2059745, 4107652, 3238041, 3608264]"
bad 17f40374,0,4875928,10953623,0.648394224495,"[849376, 8485838, 7100065, 3237398, 5469191, 5512641, 3221075, 9142326, 908173, 8209279, 999526, 5376258]"
bad dd49ba17,0,4801023,908633,0.647275575813,"[1000013, 7595732, 4309289, 5018305, 6707873, 4213562, 1641373, 4584699, 3854250, 5547996, 4802423, 8336768]"
red herring 91a20d58,0,4279574,9168956,0.23443027337,"[1998561, 6234386, 2715116, 1195208, 5063318, 1108933, 588170, 7961605, 4755341, 3444124, 6673343, 9616784]"
bad d23d3ffa,0,4865185,18184825,0.944591435819,"[4507340, 467175, 9062156, 471174, 1758107, 9151564, 3134369, 7213799, 2434725, 6529941, 9538224, 4113646]"
bad 51362481,0,6167602,7057033,0.834513129269,"[8102595, 4461658, 7487242, 5021633, 3608954, 4916197, 9136161, 4576203, 6567855, 4756194, 8962392, 6414140]"
bad acf79257,0,4360320,15582815,0.445784606445,"[1375145, 5300415, 7109168, 9717948, 2731280, 8206479, 1572434, 5915952, 2075649, 5202171, 405707, 2711501]"
bad aa01242f,0,3577318,4015935,0.305165300912,"[3876881, 7497572, 6234123, 4721689, 591825, 3841682, 7247928, 2122310, 82454, 3190036, 1388475, 2132842]"
bad 4f47d435,0,5050123,9878568,0.59617229706,"[4340023, 2874329, 2713920, 7027640, 6096373, 7136933, 5852408, 6569765, 6234288, 9492925, 1906283, 356591]"
red herring 26470c34,0,6089614,1056569,0.157899221804,"[5991832, 8811789, 7558539, 1681133, 5438290, 7892096, 951703, 4433310, 8691084, 7992194, 4417587, 9215813]"
bad 20425a92,0,5810843,2594732,0.629337255673,"[9582226, 7307443, 5456694, 8041463, 6133554, 7034275, 5435519, 3510167, 7889587, 970410, 3657103, 4711680]"
bad b929842e,0,4701847,160140,0.840928425953,"[6280914, 2771229, 6679484, 3189875, 7984859, 6855840, 1330671, 3993662, 1173865, 1511857, 7670836, 6979074]"
bad 405ea637,0,5356950,18243316,0.335626020981,"[7138121, 7645517, 551545, 197873, 9337855, 6822426, 8902656, 5871301, 8109841, 1056310, 8031284, 618682]"
red herring d63909aa,0,5488891,14231694,0.455548552901,"[3160609, 9840235, 3155876, 6477711, 5007932, 9034256, 5732619, 3648363, 9426010, 6792924, 2379939, 1210224]"
red herring 7bafc67,0,5315051,2376780,0.838620320789,"[7594165, 9077434, 5055461, 3927108, 5196292, 6995671, 7254905, 1580021, 6651894, 7636387, 1749394, 1061888]"
red herring 457d5d32,0,4889480,4889479,0.200923139799,"[8864197, 9123559, 4295131, 7029006, 5183668, 2010675, 6529091, 1684126, 7721674, 3580020, 1115184, 1537432]"
bad 582bbe91,0,3945446,10515290,0.340900509581,"[8323170, 4615348, 453979, 506986, 2969529, 1875376, 910681, 6940272, 4845205, 9817825, 2422701, 3664280]"
red herring 913aa64c,0,3766049,5940189,0.780888879794,"[9449162, 5804886, 8064602, 2850427, 1667099, 2093650, 992369, 3469856, 2669282, 3657193, 3932206, 541862]"
red herring ad94d55d,0,4814644,2860950,0.521053164586,"[8859077, 2951458, 2388260, 4716888, 758179, 9617008, 3470687, 2896264, 4295003, 2603402, 6194957, 9024554]"
red herring 28d36a1,0,6090202,15827296,0.944012609902,"[9676864, 8662377, 8991956, 2536765, 3449621, 8482495, 5090361, 4437278, 6666503, 5604559, 1084861, 8398789]"
red herring ec1f70ec,0,5228735,11701252,0.575520904047,"[9541338, 4311738, 4583988, 3787755, 3857516, 5065027, 2010787, 3834360, 6158025, 9249070, 3463477, 6881742]"
red herring a1e88447,0,5214434,10739783,0.840637871016,"[252323, 1344756, 3556625, 2901318, 1419993, 9284883, 7810981, 8134985, 7792565, 7567630, 7906596, 4600556]"
bad da87c509,0,4005109,7444742,0.415602950413,"[9771355, 9250181, 4560800, 2940143, 2083868, 873622, 336794, 1770315, 6965026, 1411241, 992907, 7105057]"
bad 4833b1d3,0,4150973,6965232,0.24742944623,"[1217100, 3522218, 6904643, 2128208, 7355141, 646961, 9924080, 526997, 9053865, 1271048, 6093043, 1168372]"
bad 52ca129f,0,5420554,1163941,0.414437618827,"[4508307, 8516534, 3563984, 692895, 2760189, 9698723, 4500198, 7047392, 9022222, 3694009, 6911989, 4130214]"
bad 2817cecd,0,2984638,9025036,0.725442874896,"[5975751, 7036967, 4863601, 1094286, 4754178, 2801251, 3188416, 2680965, 438218, 2058312, 3690, 920024]"
red herring b7109703,0,5866738,12585878,0.30414836096,"[7682438, 6201491, 3125011, 9325529, 6657165, 4347796, 8730065, 7951887, 2004339, 7896062, 4571958, 1907125]"
bad 77a9d69b,0,4487240,10666311,0.567998998255,"[2349956, 6927828, 6935701, 7840835, 8141506, 714468, 4393305, 1048067, 4448680, 714225, 9110064, 1222246]"
red herring af8a65a7,0,4790808,18062345,0.0224330729956,"[4750433, 2590864, 7303769, 2666093, 3193142, 1124255, 9331214, 130000, 8256132, 8929658, 664038, 8550098]"
bad bb5ae2b9,0,5253966,14478370,0.138921290279,"[129799, 5632310, 1638053, 6110354, 3182391, 126381, 8156835, 1177811, 8059370, 9946273, 9523622, 9364404]"
red herring 926c1930,0,4455721,15699143,0.202437230714,"[2711396, 6532694, 805895, 5209667, 3300085, 9798518, 3613387, 1931846, 9773017, 9454083, 264155, 73914]"
bad 8038de7a,0,3720710,15526691,0.945285234088,"[2534094, 2881308, 1202895, 229640, 943839, 6277588, 9645036, 1436578, 1469527, 7734856, 7604002, 2689167]"
bad 270a4dc1,0,5236719,4025710,0.219636404456,"[1945841, 6402189, 2102883, 9685735, 8895361, 9265595, 9771493, 506031, 8749966, 2768588, 1411653, 1335304]"
bad 3702025b,0,3360197,13167701,0.871772667956,"[2080547, 5147465, 2835431, 9675377, 2340329, 2878136, 3011572, 767238, 663125, 8589539, 1642316, 691293]"
red herring 5d6e3391,0,5871987,15632652,0.176341814359,"[8457131, 9896564, 8628329, 4741767, 9244070, 477747, 8793115, 1688098, 6714894, 517776, 4848966, 6455389]"
bad e3f670b7,0,6135864,3834945,0.0841644825432,"[3166032, 9983992, 817257, 2760157, 5119787, 310134, 9219116, 9478270, 5804261, 8087664, 8896702, 9986998]"
red herring 521c34ef,0,4489068,12934584,0.189305977463,"[2734764, 5773148, 9182102, 6920321, 6387590, 6767995, 159137, 2477587, 375573, 926214, 9584070, 2580326]"
red herring cc3cf08,0,4723943,17791308,0.884304964354,"[429568, 5007726, 5557169, 8608149, 1743515, 5242160, 6543090, 3627190, 2933292, 7693520, 8674575, 627369]"
red herring 20b31439,0,6000274,11630559,0.449105339722,"[9254315, 8611799, 3734378, 9085535, 8986976, 1898893, 3830289, 661213, 9158627, 9311927, 1646888, 5822455]"
red herring ea769042,0,4733754,17227630,0.154700455809,"[1727624, 1800840, 4960387, 8518762, 7492054, 9953267, 1931980, 4057532, 9182389, 539380, 2761755, 3879087]"
bad 1fab53ad,0,4285084,5802638,0.0667662822333,"[8254948, 9815728, 3831770, 5789119, 6982825, 3091124, 5138632, 2368454, 240640, 1436055, 1479433, 2992287]"
bad 8d9358c6,0,5326926,11902026,0.63855871074,"[2834780, 7534406, 4277655, 9278739, 1328508, 8199293, 3103701, 8161936, 5939706, 4983536, 4575665, 3705188]"
bad 7fdd4b73,0,5674527,11131741,0.79331897357,"[6761930, 7728012, 8736017, 4009724, 3776277, 2793766, 6816700, 9810323, 5440053, 9078187, 2899955, 243388]"
red herring 2507d640,0,5040077,3565376,0.89055195925,"[4587910, 1891509, 8487750, 1234272, 3079247, 2245584, 3103279, 6190502, 9552717, 1374345, 9581293, 9152527]"
red herring 8dce6ca8,0,5569461,9353603,0.508843117201,"[6953745, 6835414, 4020665, 2566641, 9413453, 9684148, 3028191, 8180567, 7386920, 6287085, 1307968, 1168739]"
red herring 59897f92,0,4713058,2099987,0.691979543367,"[4995948, 3185039, 5429848, 8511018, 7543519, 75057, 2953938, 9964241, 2560104, 2447507, 7424289, 1466189]"
bad e85b7feb,0,6088585,12074459,0.045311097094,"[8245421, 8014573, 1714289, 5677112, 4980842, 1926693, 5078264, 7205253, 5257173, 9930243, 6132386, 8900771]"
red herring bb8f06d4,0,5176039,341722,0.0617214546792,"[129085, 9416939, 4943035, 4816951, 6548411, 549438, 5174475, 8002725, 1868873, 9278451, 5120648, 6263438]"
bad 1bb3054,0,3367023,17986865,0.225525584331,"[187528, 6358708, 2204737, 2272474, 190356, 8691855, 3871988, 6987184, 2455003, 3127120, 987186, 3070140]"
bad 18398699,0,4609066,17128981,0.356658367188,"[1844874, 2097943, 1827998, 8505307, 3144481, 6721467, 3080482, 6447720, 2813255, 7999075, 6170712, 4655479]"
bad 43a1b444,0,4081028,18766299,0.42380546154,"[6305822, 907564, 8835668, 8087173, 1348745, 1640661, 365606, 5980174, 4450284, 2213607, 5255369, 3581672]"
bad 847f295f,0,5853758,4525412,0.724236231327,"[7498307, 4739333, 2900735, 9066181, 1267497, 6700198, 6586094, 9065782, 2950832, 2091883, 8448778, 8929477]"
bad a93661bd,0,4873921,6754947,0.13430580188,"[8242709, 6474319, 3716788, 2788874, 6050897, 5087102, 4306795, 5624752, 5030293, 3406348, 6695499, 1062677]"
red herring 9ea3ad46,0,4528634,4439172,0.499711223834,"[2729294, 955029, 2499937, 4236431, 9422681, 466274, 4887752, 5580793, 8844355, 9536737, 440025, 4744311]"
red herring a8ae9b6a,0,5345600,19105485,0.568944451985,"[4374781, 5877656, 8941728, 6985677, 1986166, 8655708, 2553148, 9718133, 3056977, 906288, 9741732, 1349209]"
red herring 24d73042,0,4570428,13628192,0.343095512983,"[7276387, 236867, 6617283, 5396850, 596487, 1526120, 4151395, 6184572, 4413467, 9650140, 4210223, 4585345]"
bad b9164442,0,4850771,14761467,0.601895505206,"[7265498, 8235071, 6530568, 5691549, 2866912, 8788205, 9506218, 792657, 2988482, 1376632, 2783939, 1383526]"
red herring 29d059e9,0,4260092,19369321,0.12200079736,"[140812, 1845089, 9014082, 8772591, 4924307, 3145439, 1646135, 8859571, 2271985, 2529621, 7732573, 238905]"
red herring 727aded1,0,5804349,5435197,0.190908168188,"[5711383, 6745050, 1716033, 6029694, 5314413, 9825851, 8639880, 5977320, 2903487, 219553, 8843187, 7726342]"
bad 14cadf36,0,4300422,12607601,0.85675125016,"[2278444, 2410850, 1306551, 4681498, 7054393, 3795399, 1924935, 2911721, 5482192, 8555937, 4561509, 6641642]"
bad ead36b33,0,4217200,6699498,0.0871485694216,"[747624, 672828, 7743509, 3534616, 4251988, 7981929, 1590569, 2674491, 4156280, 8274261, 505652, 8472660]"
red herring e4b5523c,0,4921388,8244517,0.481272403065,"[5387289, 6018263, 3910865, 2261308, 9953156, 6446630, 1486540, 1937569, 3269122, 4794836, 8995551, 4595528]"
bad 4a6bd1d4,0,5083420,1184937,0.663829361349,"[4012441, 8552572, 6984567, 7913419, 4278698, 9956368, 3434271, 7113964, 2139116, 1280720, 2430258, 2904646]"
bad ccb5b192,0,5149089,4684777,0.405494789307,"[4033988, 9194214, 2823752, 3284871, 2468757, 1176141, 9954095, 8475461, 3320704, 5485868, 4841786, 6729436]"
red herring a763ce2d,0,5815073,18940729,0.534252754202,"[5310427, 6611716, 1224116, 6511587, 7004756, 9898358, 9260516, 8959848, 3080160, 6339230, 5440397, 139766]"
red herring 8fac7439,0,4052043,3118619,0.260331950263,"[7832069, 5662163, 8951453, 3871228, 1692234, 1453667, 7617003, 3782796, 2316657, 2814181, 631016, 2000052]"
bad 8f31fc1c,0,6188073,16449723,0.192218624149,"[4924958, 8605882, 8689981, 5046023, 7976153, 6437832, 3157341, 9421139, 5238881, 3359098, 7548615, 3850974]"
bad 719014e8,0,3834388,9339969,0.808856114961,"[2884087, 4642719, 7831479, 7145295, 3744853, 5693879, 126165, 48436, 1317050, 7156441, 5002678, 419582]"
red herring ac3ef8f1,0,5258301,17699765,0.464864530601,"[953925, 7528233, 6090187, 3127986, 7449539, 5889850, 6453563, 6638555, 9965624, 2041441, 2666024, 4294694]"
